,Constant Term,crim^1,rooms^1,dis^1,age^1,nox^1,indus^1,ptratio^1,zn^1,lstat^1,tax^2,tax^1 x crim^1,tax^1 x rooms^1,tax^1 x dis^1,tax^1 x age^1,tax^1 x nox^1,tax^1 x indus^1,tax^1 x ptratio^1,tax^1 x zn^1,tax^1 x lstat^1,crim^2,crim^1 x rooms^1,crim^1 x dis^1,crim^1 x age^1,crim^1 x nox^1,crim^1 x indus^1,crim^1 x ptratio^1,crim^1 x zn^1,crim^1 x lstat^1,rooms^2,rooms^1 x dis^1,rooms^1 x age^1,rooms^1 x nox^1,rooms^1 x indus^1,rooms^1 x ptratio^1,rooms^1 x zn^1,rooms^1 x lstat^1,dis^2,dis^1 x age^1,dis^1 x nox^1,dis^1 x indus^1,dis^1 x ptratio^1,dis^1 x zn^1,dis^1 x lstat^1,age^2,age^1 x nox^1,age^1 x indus^1,age^1 x ptratio^1,age^1 x zn^1,age^1 x lstat^1,nox^2,nox^1 x indus^1,nox^1 x ptratio^1,nox^1 x zn^1,nox^1 x lstat^1,indus^2,indus^1 x ptratio^1,indus^1 x zn^1,indus^1 x lstat^1,ptratio^2,ptratio^1 x zn^1,ptratio^1 x lstat^1,zn^2,zn^1 x lstat^1,lstat^2,chas,rad,neighborhood (group)_GroupB,neighborhood (group)_GroupC,neighborhood (group)_GroupD,neighborhood (group)_GroupE,neighborhood (group)_GroupF,neighborhood (group)_GroupG
169,403.0,2.4495299999999998,6.402,2.2625,95.2,0.605,19.58,14.7,0.0,11.32,162409.0,987.16059,2580.006,911.7875,38365.6,243.815,7890.739999999999,5924.099999999999,0.0,4561.96,6.000197220899999,15.681891059999998,5.542061625,233.19525599999997,1.4819656499999998,47.961797399999995,36.00809099999999,0.0,27.7286796,40.985604,14.484525000000001,609.4704,3.87321,125.35116,94.1094,0.0,72.47064,5.118906250000001,215.39000000000001,1.3688125,44.29975,33.25875,0.0,25.611500000000003,9063.04,57.596,1864.0159999999998,1399.44,0.0,1077.664,0.366025,11.845899999999999,8.8935,0.0,6.8486,383.37639999999993,287.82599999999996,0.0,221.64559999999997,216.08999999999997,0.0,166.404,0.0,0.0,128.1424,0,5,0,0,0,1,0,0
36,279.0,0.09744,5.841,3.3779,61.4,0.499,5.96,19.2,0.0,11.41,77841.0,27.18576,1629.6390000000001,942.4341,17130.6,139.221,1662.84,5356.8,0.0,3183.39,0.0094945536,0.56914704,0.32914257599999996,5.982816,0.04862256,0.5807424,1.8708479999999998,0.0,1.1117904,34.117281000000006,19.7303139,358.6374,2.914659,34.81236,112.1472,0.0,66.64581,11.41020841,207.40305999999998,1.6855721,20.132284,64.85567999999999,0.0,38.541838999999996,3769.96,30.6386,365.944,1178.8799999999999,0.0,700.574,0.249001,2.97404,9.5808,0.0,5.69359,35.5216,114.432,0.0,68.0036,368.64,0.0,219.072,0.0,0.0,130.1881,0,5,0,0,0,0,0,0
243,300.0,0.12757000000000002,6.393,7.0355,7.8,0.428,4.93,16.6,30.0,5.19,90000.0,38.27100000000001,1917.8999999999999,2110.65,2340.0,128.4,1479.0,4980.0,9000.0,1557.0000000000002,0.016274104900000003,0.8155550100000001,0.8975187350000001,0.9950460000000001,0.05459996,0.6289201000000001,2.1176620000000006,3.8271000000000006,0.6620883000000002,40.870449,44.977951499999996,49.865399999999994,2.736204,31.51749,106.1238,191.79,33.17967,49.49826025,54.8769,3.0111939999999997,34.685015,116.78930000000001,211.065,36.514245,60.839999999999996,3.3384,38.45399999999999,129.48000000000002,234.0,40.482,0.18318399999999999,2.1100399999999997,7.104800000000001,12.84,2.22132,24.304899999999996,81.83800000000001,147.89999999999998,25.5867,275.56000000000006,498.00000000000006,86.15400000000001,900.0,155.70000000000002,26.936100000000003,0,6,1,0,0,0,0,0
82,281.0,0.03659,6.3020000000000005,5.4007,32.2,0.426,4.86,19.0,25.0,6.72,78961.0,10.281789999999999,1770.862,1517.5966999999998,9048.2,119.706,1365.66,5339.0,7025.0,1888.32,0.0013388280999999998,0.23059018,0.19761161299999996,1.178198,0.015587339999999998,0.1778274,0.69521,0.91475,0.2458848,39.71520400000001,34.0352114,202.92440000000002,2.6846520000000003,30.627720000000004,119.73800000000001,157.55,42.34944,29.167560489999996,173.90254000000002,2.3006982,26.247402,102.6133,135.01749999999998,36.29270399999999,1036.8400000000001,13.7172,156.49200000000002,611.8000000000001,805.0000000000001,216.38400000000001,0.181476,2.07036,8.094,10.65,2.86272,23.619600000000002,92.34,121.50000000000001,32.6592,361.0,475.0,127.67999999999999,625.0,168.0,45.15839999999999,0,4,1,0,0,0,0,0
260,264.0,0.5401100000000001,7.202999999999999,2.1121,81.8,0.647,3.97,13.0,20.0,9.59,69696.0,142.58904,1901.5919999999999,557.5944,21595.2,170.808,1048.0800000000002,3432.0,5280.0,2531.7599999999998,0.2917188121000001,3.89041233,1.140766331,44.180998,0.3494511700000001,2.1442367000000004,7.021430000000001,10.802200000000003,5.179654900000001,51.883208999999994,15.213456299999997,589.2053999999999,4.660341,28.59591,93.639,144.06,69.07677,4.460966409999999,172.76978,1.3665287,8.385037,27.457299999999996,42.242,20.255039,6691.24,52.9246,324.746,1063.3999999999999,1636.0,784.462,0.418609,2.5685900000000004,8.411,12.940000000000001,6.2047300000000005,15.760900000000001,51.61,79.4,38.0723,169.0,260.0,124.67,400.0,191.8,91.96809999999999,0,5,0,1,0,0,0,0
348,280.0,0.015009999999999999,6.635,8.344,29.7,0.435,2.01,17.0,80.0,5.99,78400.0,4.2028,1857.8,2336.3199999999997,8316.0,121.8,562.8,4760.0,22400.0,1677.2,0.00022530009999999998,0.09959135,0.12524343999999998,0.44579699999999994,0.00652935,0.030170099999999995,0.25517,1.2007999999999999,0.0899099,44.023225,55.36243999999999,197.05949999999999,2.886225,13.336349999999998,112.795,530.8,39.74365,69.62233599999999,247.81679999999997,3.6296399999999998,16.77144,141.84799999999998,667.52,49.98056,882.0899999999999,12.9195,59.696999999999996,504.9,2376.0,177.903,0.189225,0.8743499999999998,7.395,34.8,2.6056500000000002,4.040099999999999,34.169999999999995,160.79999999999998,12.0399,289.0,1360.0,101.83,6400.0,479.20000000000005,35.880100000000006,0,4,1,0,0,0,0,0
460,666.0,4.812130000000001,6.7010000000000005,2.5975,90.0,0.713,18.1,20.2,0.0,16.42,443556.0,3204.8785800000005,4462.866,1729.9350000000002,59940.0,474.858,12054.6,13453.199999999999,0.0,10935.720000000001,23.156595136900005,32.24608313000001,12.499507675000002,433.09170000000006,3.4310486900000003,87.09955300000001,97.205026,0.0,79.01517460000002,44.90340100000001,17.405847500000004,603.09,4.777813,121.28810000000001,135.3602,0.0,110.03042000000002,6.747006250000001,233.775,1.8520175,47.01475000000001,52.469500000000004,0.0,42.65095000000001,8100.0,64.17,1629.0000000000002,1818.0,0.0,1477.8000000000002,0.508369,12.9053,14.4026,0.0,11.707460000000001,327.61000000000007,365.62,0.0,297.20200000000006,408.03999999999996,0.0,331.684,0.0,0.0,269.61640000000006,0,24,0,0,0,1,0,0
22,307.0,1.2324700000000002,6.142,3.9769,91.7,0.5379999999999999,8.14,21.0,0.0,18.72,94249.0,378.36829000000006,1885.594,1220.9083,28151.9,165.16599999999997,2498.98,6447.0,0.0,5747.04,1.5189823009000005,7.569830740000001,4.901409943000001,113.01749900000002,0.66306886,10.032305800000001,25.881870000000003,0.0,23.0718384,37.724164,24.426119800000002,563.2214,3.3043959999999997,49.99588000000001,128.982,0.0,114.97824,15.81573361,364.68173,2.1395722,32.371966,83.5149,0.0,74.447568,8408.890000000001,49.334599999999995,746.4380000000001,1925.7,0.0,1716.624,0.2894439999999999,4.37932,11.297999999999998,0.0,10.071359999999999,66.2596,170.94,0.0,152.3808,441.0,0.0,393.12,0.0,0.0,350.43839999999994,0,4,0,0,0,1,0,0
337,224.0,0.030410000000000003,5.895,5.615,59.6,0.515,5.19,20.2,0.0,10.56,50176.0,6.811840000000001,1320.48,1257.76,13350.4,115.36,1162.5600000000002,4524.8,0.0,2365.44,0.0009247681000000002,0.17926695,0.17075215000000002,1.8124360000000002,0.015661150000000002,0.15782790000000002,0.614282,0.0,0.32112960000000007,34.751025,33.100425,351.342,3.0359249999999998,30.59505,119.079,0.0,62.2512,31.528225000000003,334.654,2.891725,29.14185,113.423,0.0,59.2944,3552.1600000000003,30.694000000000003,309.324,1203.92,0.0,629.3760000000001,0.265225,2.6728500000000004,10.403,0.0,5.438400000000001,26.936100000000003,104.83800000000001,0.0,54.806400000000004,408.03999999999996,0.0,213.312,0.0,0.0,111.51360000000001,0,5,0,0,0,0,0,0
308,304.0,0.49298000000000003,6.635,3.3175,82.5,0.544,9.9,18.4,0.0,4.54,92416.0,149.86592000000002,2017.04,1008.52,25080.0,165.376,3009.6,5593.599999999999,0.0,1380.16,0.24302928040000002,3.2709223,1.63546115,40.67085,0.26818112000000005,4.880502000000001,9.070832,0.0,2.2381292,44.023225,22.0116125,547.3874999999999,3.60944,65.6865,122.08399999999999,0.0,30.122899999999998,11.00580625,273.69374999999997,1.80472,32.84325,61.041999999999994,0.0,15.061449999999999,6806.25,44.88,816.75,1517.9999999999998,0.0,374.55,0.29593600000000003,5.3856,10.0096,0.0,2.4697600000000004,98.01,182.16,0.0,44.946000000000005,338.55999999999995,0.0,83.53599999999999,0.0,0.0,20.6116,0,4,0,0,0,0,0,0
473,666.0,4.64689,6.98,2.5329,67.6,0.614,18.1,20.2,0.0,11.66,443556.0,3094.82874,4648.68,1686.9114000000002,45021.6,408.924,12054.6,13453.199999999999,0.0,7765.56,21.5935866721,32.4352922,11.770107681,314.12976399999997,2.85319046,84.108709,93.867178,0.0,54.1827374,48.720400000000005,17.679642,471.848,4.28572,126.33800000000002,140.996,0.0,81.38680000000001,6.415582410000001,171.22404,1.5552006,45.845490000000005,51.16458,0.0,29.533614000000004,4569.759999999999,41.5064,1223.56,1365.5199999999998,0.0,788.2159999999999,0.376996,11.1134,12.4028,0.0,7.15924,327.61000000000007,365.62,0.0,211.04600000000002,408.03999999999996,0.0,235.53199999999998,0.0,0.0,135.9556,0,24,0,0,0,1,0,0
239,300.0,0.09252,6.606,6.1899,42.2,0.428,4.93,16.6,30.0,7.37,90000.0,27.756,1981.8,1856.97,12660.0,128.4,1479.0,4980.0,9000.0,2211.0,0.0085599504,0.61118712,0.572689548,3.9043440000000005,0.03959856,0.4561236,1.5358320000000003,2.7756000000000003,0.6818724,43.639236,40.8904794,278.77320000000003,2.827368,32.56758,109.65960000000001,198.18,48.68622,38.31486201,261.21378,2.6492771999999998,30.516206999999998,102.75234,185.697,45.619563,1780.8400000000001,18.061600000000002,208.046,700.5200000000001,1266.0,311.014,0.18318399999999999,2.1100399999999997,7.104800000000001,12.84,3.15436,24.304899999999996,81.83800000000001,147.89999999999998,36.3341,275.56000000000006,498.00000000000006,122.34200000000001,900.0,221.1,54.316900000000004,0,6,1,0,0,0,0,0
220,307.0,0.35809,6.9510000000000005,2.8617,88.5,0.507,6.2,17.4,0.0,9.71,94249.0,109.93363000000001,2133.9570000000003,878.5418999999999,27169.5,155.649,1903.4,5341.799999999999,0.0,2980.9700000000003,0.1282284481,2.4890835900000003,1.024746153,31.690965000000002,0.18155163000000002,2.220158,6.230766,0.0,3.4770539000000005,48.316401000000006,19.8916767,615.1635,3.524157,43.0962,120.9474,0.0,67.49421000000001,8.18932689,253.26045,1.4508819,17.742539999999998,49.79357999999999,0.0,27.787107000000002,7832.25,44.8695,548.7,1539.8999999999999,0.0,859.335,0.257049,3.1434,8.8218,0.0,4.92297,38.440000000000005,107.88,0.0,60.202000000000005,302.75999999999993,0.0,168.954,0.0,0.0,94.28410000000002,1,8,0,1,0,0,0,0
13,307.0,0.62976,5.949,4.7075,61.8,0.5379999999999999,8.14,21.0,0.0,8.26,94249.0,193.33632,1826.3429999999998,1445.2024999999999,18972.6,165.16599999999997,2498.98,6447.0,0.0,2535.8199999999997,0.3965976576,3.74644224,2.9645951999999998,38.919168,0.3388108799999999,5.1262464,13.22496,0.0,5.2018176,35.390601,28.004917499999998,367.6482,3.2005619999999992,48.42486,124.929,0.0,49.13874,22.160556249999996,290.92349999999993,2.5326349999999995,38.31905,98.85749999999999,0.0,38.88395,3819.24,33.2484,503.052,1297.8,0.0,510.46799999999996,0.2894439999999999,4.37932,11.297999999999998,0.0,4.443879999999999,66.2596,170.94,0.0,67.2364,441.0,0.0,173.46,0.0,0.0,68.2276,0,4,0,0,0,1,0,0
466,666.0,3.7749800000000002,5.952000000000001,2.8715,84.7,0.655,18.1,20.2,0.0,17.15,443556.0,2514.13668,3964.0320000000006,1912.419,56410.200000000004,436.23,12054.6,13453.199999999999,0.0,11421.9,14.250474000400002,22.468680960000004,10.83985507,319.740806,2.4726119000000004,68.327138,76.254596,0.0,64.74090699999999,35.42630400000001,17.091168000000003,504.1344000000001,3.8985600000000007,107.73120000000003,120.23040000000002,0.0,102.0768,8.24551225,243.21605000000002,1.8808325000000001,51.97415000000001,58.0043,0.0,49.246224999999995,7174.09,55.478500000000004,1533.0700000000002,1710.94,0.0,1452.605,0.42902500000000005,11.855500000000001,13.231,0.0,11.23325,327.61000000000007,365.62,0.0,310.415,408.03999999999996,0.0,346.42999999999995,0.0,0.0,294.12249999999995,0,24,0,0,0,1,0,0
160,403.0,1.27346,6.25,1.7984,92.6,0.605,19.58,14.7,0.0,5.5,162409.0,513.20438,2518.75,724.7552,37317.799999999996,243.815,7890.739999999999,5924.099999999999,0.0,2216.5,1.6217003716,7.959125,2.290190464,117.92239599999999,0.7704433,24.9343468,18.719862,0.0,7.00403,39.0625,11.24,578.75,3.78125,122.37499999999999,91.875,0.0,34.375,3.23424256,166.53184,1.0880319999999999,35.212672,26.43648,0.0,9.8912,8574.759999999998,56.022999999999996,1813.1079999999997,1361.2199999999998,0.0,509.29999999999995,0.366025,11.845899999999999,8.8935,0.0,3.3274999999999997,383.37639999999993,287.82599999999996,0.0,107.69,216.08999999999997,0.0,80.85,0.0,0.0,30.25,1,5,0,0,0,1,0,0
72,305.0,0.09164,6.065,5.2873,7.8,0.413,10.81,19.2,0.0,5.52,93025.0,27.9502,1849.825,1612.6265,2379.0,125.96499999999999,3297.05,5856.0,0.0,1683.6,0.0083978896,0.5557966000000001,0.484528172,0.714792,0.03784732,0.9906284000000001,1.759488,0.0,0.5058528,36.784225000000006,32.0674745,47.307,2.504845,65.56265,116.44800000000001,0.0,33.4788,27.955541290000003,41.24094,2.1836549,57.155713000000006,101.51616,0.0,29.185896,60.839999999999996,3.2213999999999996,84.318,149.76,0.0,43.056,0.17056899999999997,4.46453,7.929599999999999,0.0,2.2797599999999996,116.85610000000001,207.552,0.0,59.6712,368.64,0.0,105.984,0.0,0.0,30.470399999999994,0,4,1,0,0,0,0,0
177,296.0,0.05425,6.315,3.3175,73.4,0.51,4.05,16.6,0.0,6.29,87616.0,16.058,1869.24,981.98,21726.4,150.96,1198.8,4913.6,0.0,1861.84,0.0029430625,0.34258875,0.179974375,3.9819500000000003,0.0276675,0.21971249999999998,0.9005500000000001,0.0,0.3412325,39.879225000000005,20.9500125,463.5210000000001,3.2206500000000005,25.57575,104.82900000000002,0.0,39.72135,11.00580625,243.5045,1.691925,13.435875,55.0705,0.0,20.867075,5387.56,37.434000000000005,297.27,1218.4400000000003,0.0,461.68600000000004,0.2601,2.0655,8.466000000000001,0.0,3.2079,16.4025,67.23,0.0,25.4745,275.56000000000006,0.0,104.41400000000002,0.0,0.0,39.5641,0,5,1,0,0,0,0,0
276,254.0,0.10469,7.267,4.7872,49.0,0.447,6.41,17.6,40.0,6.05,64516.0,26.591260000000002,1845.818,1215.9488000000001,12446.0,113.538,1628.14,4470.400000000001,10160.0,1536.7,0.010959996100000001,0.7607822300000001,0.5011719680000001,5.12981,0.04679643,0.6710629,1.8425440000000002,4.1876,0.6333745000000001,52.80928900000001,34.7885824,356.083,3.248349,46.58147,127.89920000000002,290.68,43.96535,22.917283840000003,234.57280000000003,2.1398784,30.685952000000004,84.25472,191.488,28.96256,2401.0,21.903,314.09000000000003,862.4000000000001,1960.0,296.45,0.19980900000000001,2.86527,7.8672,17.88,2.70435,41.088100000000004,112.81600000000002,256.4,38.780499999999996,309.76000000000005,704.0,106.48,1600.0,242.0,36.6025,1,4,0,1,0,0,0,0
367,666.0,13.5222,3.863,1.5106,100.0,0.631,18.1,20.2,0.0,13.33,443556.0,9005.7852,2572.758,1006.0595999999999,66600.0,420.246,12054.6,13453.199999999999,0.0,8877.78,182.84989284,52.2362586,20.42663532,1352.22,8.5325082,244.75182,273.14844,0.0,180.250926,14.922769,5.8354478,386.3,2.437553,69.92030000000001,78.0326,0.0,51.49379,2.2819123599999998,151.06,0.9531885999999999,27.34186,30.51412,0.0,20.136298,10000.0,63.1,1810.0000000000002,2020.0,0.0,1333.0,0.398161,11.421100000000001,12.7462,0.0,8.41123,327.61000000000007,365.62,0.0,241.27300000000002,408.03999999999996,0.0,269.266,0.0,0.0,177.6889,0,24,0,1,0,0,0,0
35,279.0,0.06417,5.933,3.3603,68.2,0.499,5.96,19.2,0.0,9.68,77841.0,17.90343,1655.307,937.5237,19027.8,139.221,1662.84,5356.8,0.0,2700.72,0.004117788900000001,0.38072061,0.21563045100000003,4.376394,0.03202083,0.38245320000000005,1.232064,0.0,0.6211656,35.200489,19.9366599,404.6306,2.9605669999999997,35.36068,113.91359999999999,0.0,57.431439999999995,11.29161609,229.17246,1.6767897,20.027388000000002,64.51776,0.0,32.527704,4651.240000000001,34.031800000000004,406.47200000000004,1309.44,0.0,660.176,0.249001,2.97404,9.5808,0.0,4.8303199999999995,35.5216,114.432,0.0,57.6928,368.64,0.0,185.856,0.0,0.0,93.7024,0,5,0,0,0,0,0,0
326,287.0,0.30346999999999996,6.312,5.4159,28.9,0.493,7.38,19.6,0.0,6.15,82369.0,87.09588999999998,1811.544,1554.3633,8294.3,141.49099999999999,2118.06,5625.200000000001,0.0,1765.0500000000002,0.09209404089999998,1.91550264,1.6435631729999998,8.770283,0.14961070999999998,2.2396085999999995,5.948011999999999,0.0,1.8663405,39.84134400000001,34.1851608,182.4168,3.111816,46.58256,123.71520000000001,0.0,38.8188,29.331972809999996,156.51951,2.6700386999999997,39.969342,106.15164,0.0,33.307785,835.2099999999999,14.247699999999998,213.28199999999998,566.44,0.0,177.735,0.243049,3.63834,9.6628,0.0,3.03195,54.4644,144.648,0.0,45.387,384.1600000000001,0.0,120.54000000000002,0.0,0.0,37.822500000000005,0,5,1,0,0,0,0,0
207,277.0,0.25199,5.7829999999999995,4.3549,72.7,0.489,10.59,18.6,0.0,18.06,76729.0,69.80123,1601.8909999999998,1206.3073,20137.9,135.453,2933.43,5152.200000000001,0.0,5002.62,0.0634989601,1.4572581699999998,1.097391251,18.319673,0.12322311,2.6685741,4.6870140000000005,0.0,4.5509394,33.44308899999999,25.184386699999997,420.42409999999995,2.8278869999999996,61.241969999999995,107.5638,0.0,104.44097999999998,18.96515401,316.60123,2.1295460999999998,46.118390999999995,81.00114,0.0,78.64949399999999,5285.29,35.5503,769.893,1352.2200000000003,0.0,1312.962,0.239121,5.17851,9.0954,0.0,8.831339999999999,112.1481,196.97400000000002,0.0,191.25539999999998,345.96000000000004,0.0,335.916,0.0,0.0,326.1636,0,4,1,0,0,0,0,0
225,307.0,0.52693,8.725,2.8944,83.0,0.504,6.2,17.4,0.0,4.63,94249.0,161.76751000000002,2678.575,888.5808000000001,25481.0,154.728,1903.4,5341.799999999999,0.0,1421.4099999999999,0.2776552249,4.59746425,1.525146192,43.73519,0.26557272,3.266966,9.168581999999999,0.0,2.4396859,76.125625,25.25364,724.175,4.3974,54.095,151.81499999999997,0.0,40.39675,8.37755136,240.23520000000002,1.4587776000000001,17.94528,50.362559999999995,0.0,13.401072,6889.0,41.832,514.6,1444.1999999999998,0.0,384.28999999999996,0.254016,3.1248,8.769599999999999,0.0,2.33352,38.440000000000005,107.88,0.0,28.706,302.75999999999993,0.0,80.562,0.0,0.0,21.436899999999998,0,8,0,1,0,0,0,0
120,188.0,0.06899,5.87,2.2577,69.7,0.581,25.65,19.1,0.0,14.37,35344.0,12.97012,1103.56,424.44759999999997,13103.6,109.228,4822.2,3590.8,0.0,2701.56,0.0047596201,0.4049713,0.155758723,4.808603,0.04008319,1.7695934999999998,1.317709,0.0,0.9913862999999998,34.456900000000005,13.252699,409.139,3.4104699999999997,150.5655,112.117,0.0,84.3519,5.0972092899999994,157.36168999999998,1.3117236999999997,57.91000499999999,43.12207,0.0,32.443149,4858.09,40.4957,1787.805,1331.2700000000002,0.0,1001.5889999999999,0.33756099999999994,14.902649999999998,11.0971,0.0,8.34897,657.9224999999999,489.915,0.0,368.59049999999996,364.81000000000006,0.0,274.467,0.0,0.0,206.49689999999998,0,2,0,0,0,0,0,0
216,276.0,0.0456,5.888,3.1121,56.0,0.55,13.89,16.4,0.0,13.51,76176.0,12.585600000000001,1625.088,858.9395999999999,15456.0,151.8,3833.6400000000003,4526.4,0.0,3728.7599999999998,0.00207936,0.26849280000000003,0.14191176,2.5536000000000003,0.02508,0.6333840000000001,0.74784,0.0,0.616056,34.668544,18.3240448,329.728,3.2384000000000004,81.78432000000001,96.5632,0.0,79.54688,9.685166409999999,174.2776,1.7116550000000001,43.227069,51.038439999999994,0.0,42.044470999999994,3136.0,30.800000000000004,777.84,918.3999999999999,0.0,756.56,0.30250000000000005,7.639500000000001,9.02,0.0,7.4305,192.93210000000002,227.796,0.0,187.6539,268.96,0.0,221.56399999999996,0.0,0.0,182.52009999999999,1,5,1,0,0,0,0,0
29,307.0,1.00245,6.6739999999999995,4.239,87.3,0.5379999999999999,8.14,21.0,0.0,11.98,94249.0,307.75215000000003,2048.9179999999997,1301.373,26801.1,165.16599999999997,2498.98,6447.0,0.0,3677.86,1.0049060025,6.6903513,4.24938555,87.513885,0.5393180999999999,8.159943000000002,21.051450000000003,0.0,12.009351,44.542275999999994,28.291085999999996,582.6401999999999,3.5906119999999992,54.32636,140.154,0.0,79.95452,17.969120999999998,370.06469999999996,2.2805819999999994,34.50546,89.01899999999999,0.0,50.78322,7621.289999999999,46.96739999999999,710.6220000000001,1833.3,0.0,1045.854,0.2894439999999999,4.37932,11.297999999999998,0.0,6.445239999999999,66.2596,170.94,0.0,97.51720000000002,441.0,0.0,251.58,0.0,0.0,143.52040000000002,0,4,0,0,0,1,0,0
347,351.0,0.0187,6.516,8.5353,27.7,0.429,4.15,17.9,85.0,6.36,123201.0,6.563700000000001,2287.116,2995.8903,9722.699999999999,150.579,1456.65,6282.9,29835.0,2232.36,0.00034969000000000005,0.1218492,0.15961011,0.5179900000000001,0.0080223,0.07760500000000001,0.33472999999999997,1.5895000000000001,0.11893200000000001,42.458256,55.616014799999995,180.4932,2.7953639999999997,27.041400000000003,116.6364,553.86,41.44176,72.85134608999999,236.42780999999997,3.6616436999999995,35.421495,152.78186999999997,725.5005,54.284508,767.29,11.8833,114.95500000000001,495.8299999999999,2354.5,176.172,0.18404099999999998,1.78035,7.679099999999999,36.464999999999996,2.72844,17.222500000000004,74.285,352.75000000000006,26.394000000000002,320.40999999999997,1521.4999999999998,113.844,7225.0,540.6,40.449600000000004,0,4,1,0,0,0,0,0
188,398.0,0.12579,6.556,4.5667,29.1,0.43700000000000006,3.44,15.2,45.0,4.56,158404.0,50.064420000000005,2609.288,1817.5466,11581.800000000001,173.92600000000002,1369.12,6049.599999999999,17910.0,1814.8799999999999,0.015823124100000002,0.82467924,0.5744451930000001,3.6604890000000005,0.054970230000000016,0.43271760000000004,1.9120080000000002,5.660550000000001,0.5736024,42.981136,29.9392852,190.77960000000002,2.8649720000000003,22.55264,99.6512,295.02,29.895359999999997,20.85474889,132.89097,1.9956479000000003,15.709448,69.41384,205.5015,20.824151999999998,846.8100000000001,12.716700000000003,100.104,442.32,1309.5,132.696,0.19096900000000006,1.5032800000000002,6.6424,19.665000000000003,1.99272,11.833599999999999,52.288,154.8,15.686399999999999,231.04,684.0,69.312,2025.0,205.2,20.793599999999998,0,5,0,1,0,0,0,0
465,666.0,3.1636,5.7589999999999995,3.0665,48.2,0.655,18.1,20.2,0.0,14.13,443556.0,2106.9576,3835.4939999999997,2042.289,32101.2,436.23,12054.6,13453.199999999999,0.0,9410.58,10.008364960000002,18.219172399999998,9.701179400000001,152.48552,2.0721580000000004,57.26116000000001,63.904720000000005,0.0,44.701668000000005,33.16608099999999,17.6599735,277.5838,3.7721449999999996,104.2379,116.33179999999999,0.0,81.37467,9.40342225,147.80530000000002,2.0085575,55.50365000000001,61.9433,0.0,43.329645,2323.2400000000002,31.571,872.4200000000001,973.64,0.0,681.066,0.42902500000000005,11.855500000000001,13.231,0.0,9.25515,327.61000000000007,365.62,0.0,255.75300000000004,408.03999999999996,0.0,285.426,0.0,0.0,199.65690000000004,0,24,0,0,0,1,0,0
325,287.0,0.19186,6.431,5.4159,14.7,0.493,7.38,19.6,0.0,5.08,82369.0,55.06382,1845.6970000000001,1554.3633,4218.9,141.49099999999999,2118.06,5625.200000000001,0.0,1457.96,0.0368102596,1.23385166,1.039094574,2.8203419999999997,0.09458698,1.4159268,3.7604560000000005,0.0,0.9746488,41.357761,34.8296529,94.53569999999999,3.170483,47.46078,126.04760000000002,0.0,32.66948,29.331972809999996,79.61372999999999,2.6700386999999997,39.969342,106.15164,0.0,27.512772,216.08999999999997,7.2471,108.48599999999999,288.12,0.0,74.676,0.243049,3.63834,9.6628,0.0,2.50444,54.4644,144.648,0.0,37.4904,384.1600000000001,0.0,99.56800000000001,0.0,0.0,25.8064,0,5,1,0,0,0,0,0
180,193.0,0.06588,7.765,2.741,83.3,0.488,2.46,17.8,0.0,7.56,37249.0,12.714839999999999,1498.645,529.013,16076.9,94.184,474.78,3435.4,0.0,1459.08,0.004340174399999999,0.5115582,0.18057708,5.487804,0.032149439999999994,0.16206479999999998,1.172664,0.0,0.4980527999999999,60.295224999999995,21.283865,646.8245,3.7893199999999996,19.1019,138.217,0.0,58.703399999999995,7.513081000000001,228.3253,1.3376080000000001,6.74286,48.78980000000001,0.0,20.72196,6938.889999999999,40.6504,204.91799999999998,1482.74,0.0,629.7479999999999,0.238144,1.20048,8.6864,0.0,3.6892799999999997,6.0516,43.788000000000004,0.0,18.5976,316.84000000000003,0.0,134.568,0.0,0.0,57.1536,0,3,0,1,0,0,0,0
233,307.0,0.33147,8.247,3.6519,70.4,0.507,6.2,17.4,0.0,3.95,94249.0,101.76129,2531.829,1121.1333,21612.800000000003,155.649,1903.4,5341.799999999999,0.0,1212.65,0.1098723609,2.7336330899999997,1.210495293,23.335488,0.16805529,2.055114,5.767577999999999,0.0,1.3093065,68.013009,30.1172193,580.5888,4.181229,51.1314,143.49779999999998,0.0,32.57565,13.336373609999999,257.09376000000003,1.8515133,22.64178,63.54306,0.0,14.425005,4956.160000000001,35.692800000000005,436.4800000000001,1224.96,0.0,278.08000000000004,0.257049,3.1434,8.8218,0.0,2.00265,38.440000000000005,107.88,0.0,24.490000000000002,302.75999999999993,0.0,68.73,0.0,0.0,15.602500000000001,0,8,0,1,0,0,0,0
